depth,algal_median,algal_25pctile,algal_75pctile,algal_mean,algal_std,plant_median,plant_25pctile,plant_75pctile,plant_mean,plant_std,soil_median,soil_25pctile,soil_75pctile,soil_mean,soil_std,nIter,rmse_mean
611.86,0.06170431908003435,0.060344669578737326,0.06315551731133331,0.061770275672690306,0.0017131040404726532,0.9329906720654311,0.9130104928667534,0.9559214001044198,0.9341764309562993,0.025004426054313102,0.004865764177674944,0.0035287486689808815,0.006197761102056603,0.004969819092484609,0.001722805949354471,1000.0,0.00031430725260391435
611.88,0.06893804807558096,0.06744617607133291,0.07058118483825258,0.06901443660030265,0.0018844826501060675,0.9234096798442386,0.9038449906657877,0.9459255003753997,0.924602896337139,0.024537756648516932,0.0071177247049255665,0.005632585865037954,0.008641388998490753,0.007273897484783677,0.0020913758195757054,1000.0,0.00031430725260391435
611.9,0.0,0.0,0.0,0.0,0.0,1.0002952722846532,0.9765509190263449,1.0254652396787272,1.0011084735111115,0.028575261919805476,7.809481329347154e-07,1.8676251666046323e-07,1.7511337675585886e-06,1.0700928673631616e-06,9.60914436503154e-07,1000.0,0.00031430725260391435
611.92,0.09529936350381285,0.09335203353584913,0.0975712270181731,0.09541854277285039,0.002504202576400089,0.8935767470245577,0.8751477797274518,0.9156591354572666,0.8948335999076482,0.02313607074317904,0.010321343759722112,0.008269588849000028,0.012440814102710277,0.01055910457980369,0.0029351117537028243,1000.0,0.00031430725260391435
611.94,0.0,0.0,0.0,0.0,0.0,1.0002952227708035,0.97655080042647,1.0254650841346071,1.0011083585800353,0.028575252488901054,8.634866729510088e-07,2.042101419361663e-07,1.9481332595197408e-06,1.184689703950558e-06,1.0652362757826453e-06,1000.0,0.00031430725260391435
611.96,0.0,0.0,0.0,0.0,0.0,1.0002951927351185,0.9765507301480025,1.0254649911306584,1.0011082897710553,0.028575246821279935,9.120475109854109e-07,2.1500193524154744e-07,2.0742914275588653e-06,1.253297515564792e-06,1.128039751581775e-06,1000.0,0.00031430725260391435
611.98,0.1412417138683832,0.13861528513581098,0.14442127363069243,0.14142398991055724,0.0035352497270908887,0.8301129162322558,0.8142807394927832,0.8484510375396835,0.831083145918092,0.020644778005752387,0.027357287187768864,0.023790139786302206,0.03200264738275657,0.028148454066240017,0.005935898673011495,1000.0,0.00031430725260391435
612.0,0.052469461070165785,0.051331532509300754,0.05375094901269628,0.05254435851874892,0.001483091944137429,0.9375033097369552,0.9166441147566262,0.9605569010812389,0.9386106517358841,0.02525610350528296,0.009504330673232572,0.008179479629887921,0.011193358006779234,0.009777936443640436,0.0021478968317662204,1000.0,0.00031430725260391435
612.07,0.058225830651393855,0.05693898029178445,0.059632161635584734,0.058291838440848766,0.0016206650784828238,0.9302165517978305,0.9097187790746901,0.9528973390007621,0.9312300431813612,0.024899300086548986,0.011045747877219538,0.009577405406181703,0.012993737406741783,0.011391291935910203,0.0024626640678199908,1000.0,0.00031430725260391435
612.13,0.11064549252096816,0.10847216387581743,0.11323005823029131,0.11079535145908428,0.0028484242862074124,0.8694697159127571,0.8520118315285081,0.890154880801387,0.8704552156397357,0.02213889101985559,0.018960649003385427,0.01635499330720989,0.02233862863848894,0.01950151884689511,0.004309016384800199,1000.0,0.00031430725260391435
612.19,0.14304220010875773,0.14035530161089865,0.14620921570692574,0.143195966591415,0.0035714412037881815,0.8299542664113624,0.8143246571019351,0.8486125475691758,0.8310631977923149,0.020599843930768195,0.02564057119789891,0.022229307976878495,0.03013693489388857,0.026395184706257322,0.005699857228979862,1000.0,0.00031430725260391435
612.25,0.10500093549352096,0.10289685578081843,0.10749162330296333,0.10511403248411569,0.0027204833242809624,0.8781350671934698,0.8601803013508176,0.8991715893673011,0.8789578943221928,0.022475298334828163,0.016218322596675497,0.013857362359323432,0.01924690537473868,0.01670085954164484,0.0038439065158173864,1000.0,0.00031430725260391435
612.29,0.13229885097518285,0.12981102574596287,0.13528510810413052,0.1324695400057527,0.0033339856348466325,0.8486083644000517,0.8321979065769518,0.8685266610459006,0.8496125483687061,0.021223263891731476,0.018059502926846306,0.015331882555305404,0.021493658513899064,0.01861463171534445,0.004508583338330764,1000.0,0.00031430725260391435
612.37,0.062207530188369956,0.06084615771429353,0.06370089033162979,0.062277487201690795,0.0017179496994107815,0.9270841791259457,0.9068379268714079,0.9495626940757542,0.9281664725409331,0.024736365010158606,0.010176125414032651,0.008740734339407457,0.01200536199962745,0.010459795756094369,0.002375034565732087,1000.0,0.00031430725260391435
612.45,0.07318511922312766,0.07160603005840041,0.0749516964273428,0.07325824188285306,0.0019811947745201116,0.9155367941063197,0.8962086538114034,0.9379729066335617,0.9166981730546575,0.0241760798494031,0.010580584414005612,0.009009350369379221,0.01257698878684485,0.010915437196927216,0.002598466175505152,1000.0,0.00031430725260391435
612.48,0.07192038304995357,0.0703634207853781,0.07365830660569735,0.07199156860418213,0.0019507210040168757,0.9166910994498441,0.8972151409235738,0.9390691766847635,0.9178085483529025,0.02423159377477536,0.010729215930554816,0.009149986143055174,0.012767686187903426,0.011074962727148351,0.002600298806243995,1000.0,0.00031430725260391435
612.54,0.07655199288578601,0.07490144992271311,0.07836253629096955,0.07662447036970065,0.0020620188314529743,0.9125768311226774,0.8934387260939197,0.9350806583371029,0.9137492763906294,0.024029592383468447,0.010161923039076174,0.008580766315402305,0.012139959120536968,0.010489553964222149,0.0025977311310542415,1000.0,0.00031430725260391435
612.58,0.04075876100290293,0.03987923137468406,0.04180121309061867,0.0408299757560337,0.001205010276264592,0.9545443346759928,0.933156829800746,0.9779697399845313,0.9554263157102518,0.026091766922321343,0.004591730458975166,0.0037099731277267225,0.005552201009689132,0.0047211347675583226,0.0012884018591975584,1000.0,0.00031430725260391435
612.66,0.0,0.0,0.0,0.0,0.0,1.0002952637242217,0.976550898267188,1.025465212584255,1.0011084535020038,0.02857526028130965,7.950253687230901e-07,1.8982751092450448e-07,1.7897638357668545e-06,1.0900439482503695e-06,9.790267729654316e-07,1000.0,0.00031430725260391435
612.7,0.14573791928145058,0.14303091719160257,0.14900315628774335,0.14588986557418238,0.0036328292944007943,0.8402024236807444,0.8234063376368875,0.8590592976364781,0.8408187418363221,0.020807245925106396,0.013691170202515625,0.01053681962666987,0.01689627009319948,0.013962364168673856,0.004238144632735016,1000.0,0.00031430725260391435
612.74,0.05542445125146242,0.05420192770358652,0.0567675545177493,0.05549620214827888,0.001559932368890593,0.9387287005819662,0.9183397600031862,0.9617652813252096,0.9398706004801113,0.025293359738409252,0.005445089401844334,0.004245102420567338,0.006679530875843325,0.005566423790345738,0.0016550741901685294,1000.0,0.00031430725260391435
612.79,0.17038069038278325,0.16739099276216884,0.17417686326548332,0.17062033938329285,0.004158300665620512,0.8106505758498478,0.7953934187155132,0.8285954582773322,0.8116936884913115,0.019695527299961095,0.017947915788452784,0.014273713781271041,0.021593901512752367,0.018286489870599467,0.005135312913040532,1000.0,0.00031430725260391435
