depth,algal_median,algal_25pctile,algal_75pctile,algal_mean,algal_std,plant_median,plant_25pctile,plant_75pctile,plant_mean,plant_std,soil_median,soil_25pctile,soil_75pctile,soil_mean,soil_std,nIter,rmse_mean
-24.82,0.4969322342691792,0.48827852833104973,0.5049005373272426,0.49618545377970086,0.011965381225370535,0.13782188845527676,0.1320482636169251,0.1453684693059429,0.13884661968848522,0.008635438947807423,0.3802983971367013,0.37108154359691314,0.3894612059997888,0.38042730710034867,0.012728082901098019,1000.0,2.7160571769375946e-15
-24.74,0.503953621926535,0.4952576746403315,0.5121958711652884,0.5034369994954461,0.011927552219594602,0.198964548793043,0.18946041445682305,0.20965843769282483,0.1999366754650953,0.012388692833528711,0.3139030424775493,0.30548169770797057,0.3214241245842918,0.31378794996072457,0.011352999777039217,1000.0,2.7160571769375946e-15
-24.65,0.39744057239753283,0.3888935725417456,0.4057368018424155,0.3970058298838834,0.012099029173056691,0.192157843077828,0.183041844699805,0.20374422710226187,0.19383104721335945,0.013353536857009882,0.42298341200448625,0.4115794854734586,0.43379481651637647,0.42315647292202785,0.01564805750815689,1000.0,2.7160571769375946e-15
-24.61,0.14566178351318232,0.12645279829376616,0.16228287522647514,0.1433485448756014,0.0219331723925845,0.5660302135025307,0.5155831221630987,0.6258952457307201,0.5752982702504168,0.06945011293352372,0.30231411722615353,0.2635036251364792,0.3341083636238843,0.29761372423724086,0.047611424099276316,1000.0,2.7160571769375946e-15
-24.58,0.13447324483212986,0.11963661998803778,0.14507300343314142,0.13221754341470074,0.015356899162442782,0.17344702145320406,0.15543842516202555,0.19393219193235933,0.17511705094370345,0.026906159483457957,0.6963483589127182,0.6686826842958489,0.7266634627867522,0.6987772372055827,0.0389998457110923,1000.0,2.7160571769375946e-15
-24.57,0.3881511118093818,0.37820670641955245,0.39678318014374925,0.3873207195232579,0.01277417408858214,0.14463959545816318,0.13779990814817883,0.1529695788744777,0.14571213862404536,0.010141294775690873,0.47891376485530424,0.4666592000065051,0.49142985741492184,0.47951324184327293,0.01674131922621297,1000.0,2.7160571769375946e-15
-24.45,0.4216094396229172,0.41221008766774025,0.4308592023906185,0.42135735092914106,0.012875888525021459,0.271972959823789,0.25840735473966747,0.2876533028358713,0.27358261632048486,0.018245205223068654,0.32206744758355355,0.31241021887499537,0.33078012510279564,0.3216990107394864,0.013337140728636605,1000.0,2.7160571769375946e-15
-24.35,0.8252497027942842,0.8140586570137128,0.8357230794306765,0.8248538437815665,0.015221873054281632,0.17405649959457808,0.16680082972679844,0.18223910614301475,0.17480484575648042,0.00950673180256722,0.02622626553717169,0.0207645989494858,0.03174168652957094,0.026109812982648185,0.006495977523229509,1000.0,2.7160571769375946e-15
-24.3,0.5876073821180646,0.569625596248335,0.6055743736875698,0.587217979633175,0.022974819636808714,0.41545124807660483,0.39709874895058683,0.4352859795180544,0.4171295148439445,0.02290065512462089,0.020511915197385565,0.016578367881681398,0.02467153322412201,0.020592754924985652,0.004702260953684599,1000.0,2.7160571769375946e-15
-24.2,0.3898158896512118,0.36387321235242404,0.4160732951886082,0.3882809852846851,0.0320180296447345,0.6107712949199005,0.5827618828622938,0.6401838618144653,0.6127169277363248,0.034726211037972694,0.023028096817285917,0.02034101664387154,0.025899670222468047,0.023130900142472623,0.0036393558276774096,1000.0,2.7160571769375946e-15
-23.75,0.4685091641567776,0.445596866840711,0.4915630989446883,0.4672260187319728,0.028606633960652442,0.5370261268763088,0.5129275939175935,0.5627352179035114,0.5387855580850506,0.02994853179812416,0.01841572284857984,0.015266248489638451,0.02167816250856547,0.018524746693758778,0.0038656831795123854,1000.0,2.7160571769375946e-15
-22.58,0.7158555479495827,0.7024708915432489,0.7301836438099555,0.7160581673292369,0.018618123166938234,0.29870790401309966,0.2855967431707128,0.3125931318250895,0.29975145862691355,0.016261229358721513,0.009950843728112474,0.0052694515988172316,0.014790599339684341,0.009918019835690269,0.005615949543218129,1000.0,2.7160571769375946e-15
-19.09,0.4704553769687078,0.4473898538701703,0.49379031752645935,0.46923742004077656,0.028847648639459995,0.539328010616803,0.515223582422951,0.5650647284437633,0.5410893167520977,0.029944731210762215,0.014223250779523635,0.011081823424548741,0.01751888074544856,0.014325064799978018,0.0038021018245989638,1000.0,2.7160571769375946e-15
-11.13,0.5907962246202871,0.5727114705410566,0.6089466183716185,0.5903637101917042,0.023212655921866526,0.4176909864100728,0.39932315533024026,0.43756792986393717,0.4193566372506185,0.022945062662892368,0.015321094114682526,0.011461954642081027,0.019406559291990106,0.01536614691092169,0.004682117279183459,1000.0,2.7160571769375946e-15
